pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	0.0433956604339566	0.273596077892211	0.548668669263837	1.23742630144672	433	72	CDC27 PSMD9 PSMD6 PSMD2 PSMC1 CDC16 ANAPC2 PSMB9 PSMB8 UBC ANAPC5 PSMB4 PSMD4 PSMD11 PSMC4 ANAPC1 PSMB10 UBA52 PSMB7 PSME3 ANAPC7 PSMA7 PSMC2 PSMD7 UBB PSMD12 PSMD13 UBE2E1 PSMC3 PSMC6 PSMA5 PSMF1 AURKB PSMD1 ANAPC15 ANAPC11 CDC23 ANAPC16 PSMA6 PSMA3
"APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	0.0475952404759524	0.286637007940997	0.546050739347368	1.23152201801401	475	72	CDC27 PSMD9 PSMD6 PSMD2 PSMC1 CDC16 ANAPC2 PSMB9 PSMB8 UBC ANAPC5 PSMB4 PSMD4 PSMD11 PSMC4 ANAPC1 PSMB10 UBA52 PSMB7 PSME3 ANAPC7 PSMA7 PSMC2 PSMD7 UBB PSMD12 PSMD13 UBE2E1 PSMC3 PSMC6 PSMA5 PSMF1 PSMD1 ANAPC15 ANAPC11 CDC23 ANAPC16 PSMA6 PSMA3
"APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway"	0.798420157984202	0.881981569284932	0.367979723381402	0.721272433036171	7984	7	OGG1 NEIL1 POLB PNKP LIG3
"APOBEC3G mediated resistance to HIV-1 infection"	0.0868913108689131	0.368615411186154	0.769693392759625	1.48023394966819	868	5	APOBEC3G PSIP1 BANF1
"ARL13B-mediated ciliary trafficking of INPP5E"	0.631636836316368	0.788179832892097	0.456392550247616	0.85901281752085	6316	3	ARL13B INPP5E
"ARMS-mediated activation"	0.914108589141086	0.95730924312413	0.261911426333853	0.508254501510214	9141	6	NTRK1 KIDINS220 YWHAB RAP1A CRK BRAF
"ASP-3026- resistant ALK mutants"	0.995900409959004	0.998412596756853	0.00473734077271293	0.00955032040476043	9959	1	ALK
"ATF4 activates genes in response to endoplasmic reticulum  stress"	0.523447655234477	0.729572120508157	0.461660869905356	0.990820751516321	5234	26	EXOSC3 EXOSC2 NFYC EXOSC7 CCL2 DIS3 NFYB ATF6 ASNS HERPUD1 CEBPB ATF4 PARN NFYA DDIT3 EXOSC1 CEBPG DCP2
"ATF6 (ATF6-alpha) activates chaperone genes"	0.219378062193781	0.512021395386627	0.612744004082759	1.2328370786409	2193	10	HSP90B1 NFYC NFYB ATF6 XBP1 HSPA5 ATF4 NFYA DDIT3
"ATF6 (ATF6-alpha) activates chaperones"	0.228877112288771	0.519317234162244	0.593583629287076	1.21276705803461	2288	12	HSP90B1 NFYC NFYB ATF6 XBP1 HSPA5 MBTPS1 ATF4 NFYA DDIT3
"ATP sensitive Potassium channels"	0.211878812118788	0.510914944362138	0.729486530790203	1.37302477837909	2118	3	ABCC9 ABCC8
"AUF1 (hnRNP D0) binds and destabilizes mRNA"	0.0106989301069893	0.138513956091022	0.612266552339128	1.36318899808724	106	53	EIF4G1 PSMD9 PSMD6 PSMD2 HSPA8 PSMC1 PSMB9 PSMB8 UBC PSMB4 PSMD4 PSMD11 HNRNPD PSMC4 PSMB10 UBA52 PSMB7 PSME3 PSMA7 PSMC2 PSMD7 UBB PSMD12 PSMD13 PSMC3 PSMC6 PSMA5 PSMF1
"AURKA Activation by TPX2"	0.0238976102389761	0.210385870503859	0.563234182934496	1.27027627214823	238	72	OFD1 PCM1 TUBA4A DYNC1H1 CDK5RAP2 HAUS7 DYNC1I2 TUBB4A DCTN3 SDCCAG8 CEP63 CEP135 SFI1 CSNK1D DCTN2 CSNK1E
"AXIN missense mutants destabilize the destruction complex"	0.222277772222778	0.512021395386627	0.586024591780445	1.20860702531281	2222	14	GSK3B PPP2R5C CSNK1A1 PPP2R1A APC PPP2R5E PPP2CA AXIN1 PPP2R5B AMER1
"Abacavir metabolism"	0.258974102589741	0.54651401700561	0.675638810887459	1.2814407881059	2589	4	NT5C2 GUK1
"Abacavir transmembrane transport"	0.961903809619038	0.985513805792506	0.129682412885318	0.244085611859964	9619	3	SLC22A1 ABCG2 SLC22A2
"Abacavir transport and metabolism"	0.471652834716528	0.700105158092407	0.52762481058377	1.03419076291212	4716	7	NT5C2 GUK1
"Abasic sugar-phosphate removal via the single-nucleotide replacement pathway"	0.411058894110589	0.653588744868126	0.607253776912144	1.14663101761927	4110	2	APEX1 POLB
"Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects"	0.0182981701829817	0.1830573141033	0.716000003080439	1.48996569610466	182	16	TFDP2 CDKN1C CDKN1A CCND1 TFDP1 CCND3 CCNE1
"Aberrant regulation of mitotic cell cycle due to RB1 defects"	0.02999700029997	0.227747318726071	0.615963548580144	1.344912101397	299	35	TFDP2 CDC27 CDKN1C CDKN1A CCND1 CDC16 ANAPC2 ANAPC5 TFDP1 CCND3 ANAPC1 CCNE1 ANAPC7 E2F1 UBE2E1 CDK6 ANAPC15 ANAPC11 CDC23 ANAPC16 CDK4
"Aberrant regulation of mitotic exit in cancer due to RB1 defects"	0.20987901209879	0.510485179027008	0.56346603577237	1.19196636451205	2098	20	CDC27 CDC16 ANAPC2 ANAPC5 ANAPC1 ANAPC7 UBE2E1 ANAPC15 ANAPC11 CDC23 ANAPC16
"Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate"	0.53024697530247	0.73355044632523	0.461838088219813	0.931050124792976	5302	1	IDH1
"Abortive elongation of HIV-1 transcript in the absence of Tat"	0.133086691330867	0.434235686943435	0.584016195524472	1.24468134058835	1330	23	POLR2B POLR2H POLR2C CTDP1 NCBP2 POLR2F NELFA POLR2G NELFE POLR2A NELFB POLR2E
Acetylation	0.35026497350265	0.611826479689693	0.647068112432888	1.30446765261911	3502	1	NAT1
"Acetylcholine Neurotransmitter Release Cycle"	0.259374062593741	0.54651401700561	0.581132683609065	1.18732818806812	2593	12	PPFIA1 UNC13B STX1A VAMP2 RAB3A
"Acetylcholine binding and downstream events"	0.965503449655035	0.987947528155046	0.169790460145309	0.326532104603061	9655	5	CHRNA7 CHRNA1 CHRNG CHRNA5 CHRNB4
"Acetylcholine inhibits contraction of outer hair cells"	0.0005999400059994	0.0337780175470825	0.959109903922545	1.81908222464059	5	4	KCNMA1 KCNMB1
"Acetylcholine regulates insulin secretion"	0.0194980501949805	0.190341852911483	0.788510906935764	1.57396823912417	194	9	CHRM3 PLCB1
"Acrosome Reaction and Sperm:Oocyte Membrane Binding"	0.928807119288071	0.968824659972607	0.179511476100232	0.337872865756735	9288	3	IZUMO4 IZUMO1 CD9
"Activated NOTCH1 Transmits Signal to the Nucleus"	0.0801919808019198	0.361535913447761	0.592052076770089	1.27855970687569	801	29	ARRB2 JAG1 MIB1 UBC DTX2 ADAM17 APH1A NUMB UBA52 UBB PSEN2 JAG2 NEURL1B ITCH
"Activated NTRK2 signals through CDK5"	0.772722727727227	0.863694239994283	0.381092745508511	0.739532849363706	7727	6	RAC1 CDK5R1 BDNF
"Activated NTRK2 signals through FRS2 and FRS3"	0.606739326067393	0.773520752190184	0.457019435459013	0.92710872664884	6067	11	GRB2 KRAS NRAS FRS2 PTPN11 BDNF SOS1
"Activated NTRK2 signals through FYN"	0.546445355464454	0.74280977292501	0.496925693325252	0.974017808832902	5464	7	FYN RAC1 SRC BDNF
"Activated NTRK2 signals through PI3K"	0.736226377362264	0.843541911781373	0.406727579938455	0.797221619901761	7362	7	GRB2 PIK3R1 BDNF PIK3CA
"Activated NTRK2 signals through PLCG1"	0.0645935406459354	0.32784268742937	0.822820895181008	1.56059160515926	645	4	PLCG1 BDNF
"Activated NTRK2 signals through RAS"	0.518948105189481	0.727486003566021	0.499182209451233	0.996431293849021	5189	9	GRB2 KRAS NRAS SHC1 BDNF SOS1
"Activated NTRK3 signals through PI3K"	0.845015498450155	0.914520572976229	0.327864782044981	0.636240860864983	8450	6	SRC PIK3R1 PIK3CA
"Activated NTRK3 signals through PLCG1"	0.0251974802519748	0.215558656148519	0.906488568872827	1.70617443070754	251	3	PLCG1 NTRK3
"Activated NTRK3 signals through RAS"	0.393560643935606	0.643790756059529	0.55490119606252	1.09874129151117	3935	8	GRB2 KRAS NRAS SHC1
"Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3"	0.767223277672233	0.860726392606337	0.393977161554148	0.849134742985131	7672	28	KDM4C H2BC11 AR H2BC15 H2BC4 H3-3A H2BC12 H3C15 H2BC17 H2AZ2
"Activated point mutants of FGFR2"	0.395760423957604	0.646242793117856	0.572747620205177	1.11145038715295	3957	6	FGFR2 FGF7 FGF2 FGF23 FGF9
"Activation and oligomerization of BAK protein"	0.52004799520048	0.727486003566021	0.527325494562365	0.995708534776406	5200	2	BAK1 BID
"Activation of AKT2"	0.0303969603039696	0.228543605266803	0.865135307281762	1.64084663597877	303	4	AKT2 PDPK1 THEM4
"Activation of AMPA receptors"	0.157284271572843	0.457447780401816	0.804258009366586	1.51861909265964	1572	2	GRIA2 GRIA1
"Activation of AMPK downstream of NMDARs"	0.272172782721728	0.560997772563169	0.598185876916698	1.1940552287582	2721	9	CAMKK2 MAPT PRKAG2 CALM1 PRKAA2 PRKAB1
"Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	0.0516948305169483	0.302302378457806	0.541803266490337	1.22396689568318	516	75	CDC27 PSMD9 PSMD6 PSMD2 PSMC1 CDC16 ANAPC2 PSMB9 PSMB8 UBC ANAPC5 PSMB4 PSMD4 PSMD11 PSMC4 ANAPC1 PSMB10 UBA52 PSMB7 PSME3 ANAPC7 PSMA7 PSMC2 PSMD7 UBB PSMD12 PSMD13 UBE2E1 PSMC3 PSMC6 PSMA5 PSMF1 PSMD1 ANAPC15 ANAPC11 CCNB1 CDC23 ANAPC16 PSMA6 PSMA3
"Activation of ATR in response to replication stress"	0.718928107189281	0.834784147484532	0.408752541793292	0.894951932486632	7189	37	MCM2 ATR ORC3 MCM7 CHEK1 CDC25C RAD9A HUS1 RPA1 ORC2 MCM10 ATRIP
"Activation of BAD and translocation to mitochondria"	0.357464253574643	0.618330738354736	0.531643079942876	1.10163137234895	3574	15	AKT2 AKT3 AKT1
"Activation of BH3-only proteins"	0.0857914208579142	0.368264237406047	0.589575323715004	1.27321106140283	857	29	AKT2 TFDP2 TP53 TFDP1 AKT3 AKT1 E2F1 DYNLL1 MAPK8 BCL2L11
"Activation of BIM and translocation to mitochondria"	0.147885211478852	0.44874800019998	0.776847757422615	1.46216712022643	1478	3	DYNLL1 MAPK8 BCL2L11
"Activation of BMF and translocation to mitochondria"	0.461753824617538	0.690491667324929	0.568860810653707	1.07069830011842	4617	3	MAPK8 BMF
"Activation of C3 and C5"	0.0251974802519748	0.215558656148519	0.822291225986167	1.59570440667637	251	6	C4B C4A CFB
"Activation of Ca-permeable Kainate Receptor"	0.0746925307469253	0.349093855093255	0.726665432444921	1.43884590879689	746	8	DLG1 NCALD GRIK3
"Activation of G protein gated Potassium channels"	0.710528947105289	0.831523350555118	0.411080433110076	0.876112937439334	7105	23	GNB1 GNB2 GNB4 GNG5
"Activation of GABAB receptors"	0.632236776322368	0.788179832892097	0.4296667037342	0.938146341210477	6322	35	GNAI2 GNB1 ADCY7 GNB2 GNB4 GNG5 GNAI1 KCNJ12 ADCY6 ADCY3 GNB5 ADCY4
"Activation of HOX genes during differentiation"	0.215678432156784	0.511783650903202	0.487885006022971	1.10546803262908	2156	81	MEIS1 KMT2C AJUBA POLR2B POLR2H RBBP4 H2BC11 NCOR1 KDM6A POLR2C CREBBP HDAC3 EZH2 POLR2F POLR2G EP300 RBBP7 EED ZNF335 NCOA3 PKNOX1 ASH2L POLR2A POLR2E H2BC15 MAFB H2BC4 PIAS2 H3-3A H2BC12
"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	0.532246775322468	0.734646204706781	0.47380497910033	0.9859681040026	5322	16	UBC UBA52 UBB TBK1 SARM1 IRF3 IKBKE PTPN11
"Activation of Matrix Metalloproteinases"	0.788221177882212	0.876163210125269	0.383942922522777	0.80501611167171	7882	18	MMP24 PRSS2 MMP15
"Activation of NF-kappaB in B cells"	0.0298970102989701	0.227747318726071	0.566295725308467	1.27180805070901	298	65	PSMD9 PSMD6 PSMD2 PSMC1 PSMB9 PSMB8 UBC PSMB4 IKBKG MAP3K7 NFKBIA PSMD4 PSMD11 PSMC4 PSMB10 UBA52 PSMB7 BCL10 PSME3 PSMA7 PSMC2 PSMD7 UBB PSMD12 PSMD13 FBXW11 PSMC3 RELA PSMC6 PSMA5 CHUK PSMF1
"Activation of NIMA Kinases NEK9, NEK6, NEK7"	0.03999600039996	0.266017354308525	0.784298616654457	1.53729386571373	399	7	NEK9 NEK6 NEK7 CCNB1
"Activation of NMDA receptors and postsynaptic events"	0.22017798220178	0.512021395386627	0.495284709034552	1.11232886315732	2201	65	PRKAR1A DLG1 ARHGEF7 PRKX CAMKK2 RPS6KA1 MAPT GRIA2 PRKAG2 CAMK2G PRKAR2B PDPK1 ERBB4 KRAS NBEA NRAS CASK RAC1 KIF17 CALM1 PRKAR1B PRKAA2 CREB1 PRKAB1
"Activation of NOXA and translocation to mitochondria"	0.0221977802219778	0.201276501563327	0.850279494558751	1.6352129125599	221	5	TFDP2 TP53 TFDP1 E2F1
"Activation of Na-permeable kainate receptors"	0.358464153584642	0.619002650376902	0.63811980208443	1.28642815852123	3584	1	GRIK2
"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	0.72992700729927	0.841902470067429	0.40961098032728	0.817635707712758	7299	9	PRKAG2 PPARGC1A PRKAA2 PRKAB1 PRKAG1 MAPK14 MAPK12
"Activation of PUMA and translocation to mitochondria"	0.0292970702929707	0.227747318726071	0.783343658148341	1.55107256707737	292	8	TFDP2 TP53 TFDP1 E2F1
"Activation of RAC1"	0.691930806919308	0.82474936561462	0.422539094619609	0.863301259338805	6919	12	NCK1 SOS2 RAC1
"Activation of RAC1 downstream of NMDARs"	0.243475652434757	0.535343239869562	0.633270959841355	1.24126645288687	2434	7	ARHGEF7 CAMKK2 RAC1 CALM1 CAMKK1 CAMK1 GIT1
"Activation of RAS in B cells"	0.340765923407659	0.604568773891842	0.628401398918671	1.19184861926371	3407	4	KRAS NRAS
"Activation of SMO"	0.373462653734627	0.628320420216491	0.520517586087582	1.08677602546095	3734	17	ARRB2 BOC CSNK1A1 EFCAB7 CDON ARRB1 IQCE
"Activation of TRKA receptors"	0.960903909609039	0.985323322813843	0.101542348791914	0.191734676923333	9609	2	NTRK2 NTRK1
"Activation of anterior HOX genes in hindbrain development during early embryogenesis"	0.215678432156784	0.511783650903202	0.487885006022971	1.10546803262908	2156	81	MEIS1 KMT2C AJUBA POLR2B POLR2H RBBP4 H2BC11 NCOR1 KDM6A POLR2C CREBBP HDAC3 EZH2 POLR2F POLR2G EP300 RBBP7 EED ZNF335 NCOA3 PKNOX1 ASH2L POLR2A POLR2E H2BC15 MAFB H2BC4 PIAS2 H3-3A H2BC12
"Activation of caspases through apoptosome-mediated cleavage"	0.729527047295271	0.841842221878861	0.407193374678694	0.790182652824684	7295	6	CASP7 CASP9 CASP3 APAF1 CYCS XIAP
"Activation of gene expression by SREBF (SREBP)"	0.143885611438856	0.44874800019998	0.53880535646691	1.1870137158463	1438	42	SQLE TM7SF2 ACACB FDFT1 LSS TBL1XR1 SC5D SMARCD3 GGPS1 FDPS TBL1X CREBBP IDI1 NFYC ACACA NFYB CHD9 GPAM CARM1 ELOVL6 MVD NCOA1 SP1 MVK
"Activation of kainate receptors upon glutamate binding"	0.0438956104389561	0.27594131778532	0.642156712125275	1.36859300040148	438	23	DLG1 NCALD GNB1 PLCB1 GRIK3 GNB2 GNB4 GNG5
"Activation of the AP-1 family of transcription factors"	0.883311668833117	0.935475743764206	0.319652693715773	0.643139207359787	8833	10	MAPK8 ATF2 FOS MAPK9 MAPK14 MAPK3 MAPK10
"Activation of the TFAP2 (AP-2) family of transcription factors"	0.636736326367363	0.792157577664638	0.449677236286458	0.897613059688059	6367	9	CREBBP EP300 CITED4 TFAP2C
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	0.0127987201279872	0.152766276770381	0.599115172906474	1.33990303062962	127	58	EIF4G1 RPS24 EIF3G RPS21 RPS9 RPS6 EIF4A1 EIF3E EIF3I EIF4E EIF3F EIF3L EIF3C RPS3 RPS14 EIF4B RPS26 RPSA RPS8 RPS29 EIF2S3 EIF3A RPS3A EIF3B EIF2S1 RPS20 RPS13 RPS2 RPS15A RPS18 RPS17
"Activation of the phototransduction cascade"	0.48005199480052	0.70607890608266	0.514934525987189	1.02787492475145	4800	9	GNB1 PDE6B
"Activation of the pre-replicative complex"	0.922407759224077	0.964226763852112	0.334049544827683	0.726725335906672	9224	33	MCM2 ORC3 MCM7 RPA1 ORC2 MCM10 MCM4 POLE3 POLA2 CDC7 POLA1 ORC5 PRIM2 POLE ORC4 MCM3 ORC6 PRIM1 MCM5 RPA2 CDT1
"Activation, myristolyation of BID and translocation to mitochondria"	0.0606939306069393	0.315841377235667	0.857256593566753	1.61351100358358	606	3	NMT1 CASP8
"Activation, translocation and oligomerization of BAX"	0.705829417058294	0.831523350555118	0.373815884300456	0.705848039344006	7058	2	BID BAX
"Acyl chain remodeling of CL"	0.556644335566443	0.748539749023432	0.496867266887801	0.964200106057611	5566	6	PLA2G6 LCLAT1 PLA2G4A HADHB TAZ HADHA
"Acyl chain remodeling of DAG and TAG"	0.248075192480752	0.537681325869204	0.659401547100992	1.26812645874881	2480	5	PNPLA3 PNPLA2
"Acyl chain remodelling of PC"	0.232676732326767	0.524009645547073	0.558615263963679	1.17702107805682	2326	19	LPCAT1 PLAAT3 PLA2G6 PLA2R1 PLA2G12A PLBD1 LPCAT4 LPCAT2 LPCAT3 PLA2G4A
"Acyl chain remodelling of PE"	0.429157084291571	0.670136644872098	0.494388848483566	1.04583921828488	4291	20	PLAAT3 PLA2G6 PLA2R1 PLA2G12A PLBD1 LPCAT4 LPCAT3 ABHD4 PLA2G4A
"Acyl chain remodelling of PG"	0.327167283271673	0.599146741906747	0.559178959538659	1.13434933598837	3271	11	LPCAT1 PLA2R1 PLA2G12A LPCAT4 PLA2G4A
"Acyl chain remodelling of PI"	0.34006599340066	0.604478538930248	0.562100006782817	1.13094167490632	3400	10	PLAAT3 PLA2R1 PLA2G12A PLBD1 PLA2G4A MBOAT7
"Acyl chain remodelling of PS"	0.377162283771623	0.630600752079488	0.529073530408236	1.09115213717518	3771	14	OSBPL10 PLAAT3 PLA2R1 PLA2G12A LPCAT4 LPCAT3 PLA2G4A
