pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
HALLMARK_NOTCH_SIGNALING	0.125187481251875	0.169172271961993	0.602620070162818	1.24227241312886	1251	32	LFNG CCND1 JAG1 DTX2 WNT2 RBX1 APH1A NOTCH2 ST3GAL6 DTX4
HALLMARK_ADIPOGENESIS	0.0861913808619138	0.13089600130896	0.524081380638786	1.13413180294407	861	194	NABP1 MIGA2 AK2 BCL6 PFKL ANGPTL4 PFKFB3 ACADM UBC ALDOA SLC19A1 UCK1 SPARCL1 HADH ITIH5 PEMT LIPE TOB1 COQ9 NMT1 BAZ2A DRAM2 GPHN G3BP2 TKT UQCR11 CD36 COX6A1 PGM1 ACADS ESYT1 GPX4 MDH2 SCP2 UQCRC1 SLC27A1 BCL2L13 CDKN2C IDH3G MAP4K3 CCNG2 PREB AIFM1 ALDH2 CYP4B1 PPM1B SLC25A10 APLP2 PTCD3 DDT NDUFS3 ELOVL6 ATP5PO COQ5 PLIN2 CHUK CPT2 CMBL RNF11 GPAM PDCD4 SOWAHC
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0007999200079992	0.004999500049995	0.607137732767183	1.31415206213924	7	196	FLNB IGF1R MUC1 FHL2 TPD52L1 BAG1 MAPT SVIL MYBBP1A NAV2 SYNGR1 MAST4 IL17RB CCND1 INPP5F CLDN7 TFF3 PODXL MYOF AQP3 NCOR2 KRT19 TOB1 ZNF185 AR MLPH SLC2A1 GREB1 RET FRK SULT2B1 FKBP5 PPIF ABLIM1 KDM4B SEC14L2 TIPARP ANXA9 CLIC3 RAB31 UGCG PLAAT3 FCMR ABAT AMFR NADSYN1 HR ELF3 CA12 KCNK15 MED13L ENDOD1 RBBP8 CCN5 ADD3 JAK2 GAB2 ELF1 CD44 CHPT1 DHRS2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0004999500049995	0.00357107146428214	0.624394241958225	1.35072619127323	4	189	FLNB ASS1 CDH1 CKB TPD52L1 BAG1 GALE MAPT DUSP2 DLG5 ST6GALNAC2 XRCC3 IL17RB CCND1 CYP4F11 MDK TFF3 MYOF SCUBE2 PLXNB1 PRKAR2B NCOR2 KRT19 TOB1 UNC13B JAK1 RET FRK NMU CA2 SULT2B1 FKBP5 PPIF ANXA9 CLIC3 RAB31 PLAAT3 AGR2 AMFR EMP2 HR CA12 METTL3 RABEP1 CXCL14 KIF20A RBBP8 CCN5 PLK4 CACNA2D2 ADD3
HALLMARK_ANDROGEN_RESPONSE	0.0040995900409959	0.0107883948447261	0.6319642988993	1.34916587391332	40	99	ACTN1 NDRG1 PDLIM5 AKAP12 CAMKK2 TPD52 PGM3 SAT1 ZMIZ1 CCND1 TMEM50A DBI PTK2B ANKH ADRM1 KRT19 ITGAV STK39 RAB4A FKBP5 GSR GPD1L
HALLMARK_MYOGENESIS	9.99900009999e-05	0.0008332500083325	0.682221395356341	1.47493206380567	0	178	FST DMD SPTAN1 MRAS CKB TPM2 TSC2 AKT2 ITGB1 TPD52L1 WWTR1 BAG1 TNNT2 KIFC3 MEF2D SVIL SLC6A8 AK1 DTNA NAV2 SPEG CDKN1A PFKM SORBS3 AGL ITGB5 PC GADD45B CTF1 ABLIM1 NQO1 CKMT2 IGF1 CD36 SYNGR2 FOXO4
HALLMARK_PROTEIN_SECRETION	0.130786921307869	0.172088054352459	0.53970118686095	1.15081668502343	1307	95	DNM1L DST AP2M1 TPD52 SGMS1 CLTC SNX2 SCAMP3 KIF1B ERGIC3 AP1G1 DOP1A COPB2 CLTA RAB9A STX16 ICA1 TOM1L1 GBF1 USO1 PAM PPT1 SEC31A IGF2R VAMP3 OCRL ANP32E SH3GL2 AP2B1 MON2 ARFGEF2 GOSR2 COPE SNAP23 GALC RPS6KA3 GOLGA4 SCAMP1 AP3S1 CLCN3 ATP6V1H COPB1
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0017998200179982	0.00692238468460846	0.649318700048491	1.38444408576538	17	94	PLSCR1 UBA7 WARS1 CD74 GBP2 EPSTI1 IFITM3 PSMB8 CASP1 CSF1 PARP12 ADAR GMPR PSMB9 RNF31 IRF1 IRF2 IFI35 TRIM5 TENT5A TRAFD1 CASP8 NMI LY6E MVB12A GBP4 C1S TRIM14 STAT2 UBE2L6 CD47 ELF1 TAP1 TRIM21
HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.0008332500083325	0.640716821011387	1.38591759845976	0	188	ST3GAL5 DDX58 PLSCR1 BANK1 CIITA WARS1 CD74 NLRC5 HLA-DMA AUTS2 C1R TNFAIP2 EPSTI1 ICAM1 IFITM3 PSMB8 CDKN1A ZNFX1 CASP1 LCP2 NUP93 XAF1 PARP12 ADAR CSF2RB PSMB9 MYD88 IL15RA UPP1 CCL2 NFKBIA RNF31 IDO1 IRF1 PSMB10 SRI IRF2 IFI35 HLA-DQA1 TRAFD1 CASP8 SOD2 BPGM CASP7 NMI PTPN2 LY6E HLA-DRB1 PNP TOR1B RBCK1 FAS BTG1
HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.0008332500083325	0.662519820748903	1.43350386716886	0	192	CDH1 NFASC ACTN1 AKT2 BMP1 ITGB1 VCL CX3CL1 PLCG1 MAP4K2 TSPAN4 DLG1 TJP1 BAIAP2 RHOF GNAI2 SPEG GRB7 TIAL1 ICAM1 FSCN1 IKBKG EVL SORBS3 CLDN7 MDK HADH ICAM4 AKT3 TMEM8B RAC2 MYL9 PIK3CB SYK ADAM9 MPP5 SGCE ZYX
HALLMARK_APICAL_SURFACE	0.0478952104789521	0.0855271615695573	0.631301850701142	1.31425323389563	478	42	AFAP1L2 CX3CL1 NTNG1 TMEM8B
HALLMARK_HEDGEHOG_SIGNALING	0.032996700329967	0.0625863339591967	0.665790074450787	1.37603458845908	329	35	OPHN1 VEGFA CNTFR DPYSL2 TLE1 SCG2 CDK5R1 CDK6 NF1 HEY2
HALLMARK_COMPLEMENT	0.0034996500349965	0.010293088338225	0.590600493437836	1.27717598124799	34	182	CTSB PLSCR1 CP SPOCK2 LRP1 C1R EHD1 LGMN PDP1 GNAI2 APOBEC3G CASP1 LCP2 MT3 GNB4 PLEK PHEX ITGAM ANXA5 L3MBTL4 PSMB9 APOBEC3F PRKCD F8 CALM3 ADAM9 DPP4 ERAP2 CA2 IRF1 LGALS3 RBSN PRDM4 IRF2 CD46 MMP15 CD36 GNB2 CASP7 CD55 LIPA KLKB1 F7 PIK3R5 ADRA2B PPP4C CASP9 IL6 SH2B3 C1S CTSD DOCK4 WAS TNFAIP3 CTSH PRCP CDK5R1 JAK2 C4BPB HSPA5 PREP PIM1 CBLB GCA PLA2G7 USP15 DGKH CEBPB SRC CFB USP14 KYNU
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0853914608539146	0.13089600130896	0.546913043401751	1.17025027025398	853	113	EIF4G1 NABP1 VEGFA SRPRB NOP56 SERP1 FUS ARFGAP1 EIF4A1 EIF4E EDC4 ATP6V0D1 CCL2 DCP1A PSAT1 PDIA5 DNAJC3 ZBTB17 TTC37 HYOU1 EXOSC10 NFYB PREB EXOSC2 ATF6 RRP9 ERO1A CNOT2 SEC31A SRPRA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0098990100989901	0.0224977502249775	0.611670967906564	1.30622116253809	98	101	DAPP1 TSC2 AP2M1 VAV3 PLCG1 IRAK4 CLTC CDKN1A ACTR3 GSK3B RPS6KA1 UBE2D3 PDK1 PLCB1 EIF4E MYD88 CSNK2B MKNK1 PLA2G12A SLC2A1 PRKAA2 NCK1 MAP3K7 E2F1
HALLMARK_MTORC1_SIGNALING	0.0162983701629837	0.0325967403259674	0.55976185828859	1.21199313289469	162	199	TUBA4A DAPP1 WARS1 PFKL LGMN SQLE MCM2 CDKN1A ACTR3 SERP1 GSK3B UBE2D3 TM7SF2 PDK1 ATP2A2 ALDOA G6PD GMPS TFRC EBP CTH HMBS NMT1 SLC2A1 PSAT1 PSMC4 UNG GSR SHMT2 MTHFD2L PGM1 PNP PLOD2 ENO1 CCNG1 SC5D STC1 RPA1 RRP9 RPN1 ITGB2 BUB1 USO1 P4HA1 IDI1 TCEA1 ERO1A IFRD1 PSME3 TXNRD1 FGL2 ADD3 DDIT3 PSMD13 ELOVL6 CCT6A ARPC5L RDH11 UCHL5 HSPA5 SKAP2 CCNF NFYC PSMC2 HSPA4 CACYBP CYB5B TBK1 PITPNB GCLC CXCR4 PSMD12 UFM1 ACACA NAMPT MAP2K3 PDAP1 LDHA ELOVL5
HALLMARK_E2F_TARGETS	0.197580241975802	0.235214573780717	0.499375612255922	1.08138340458327	1975	200	TP53 CDKN2A AK2 NOP56 SMC4 MSH2 MCM2 CDKN1A MELK LUC7L3 UBR7 LMNB1 PSIP1 MMS22L TFRC XPO1 SPC24 TMPO CIT PAICS SLBP DNMT1 UNG AURKB CHEK1 MYBL2 MCM7 JPT1 GINS3 CBX5 CCNE1 WEE1 HMGB3 NAA38 EZH2 SMC1A CDKN2C NUDT21 RPA1 TK1 HUS1 DEPDC1 SRSF1 PLK4 LBR TCF19 NASP HNRNPD GINS1 CHEK2 SYNCRIP ESPL1 POLA2 MLH1 PDS5B ANP32E RFC2 CNOT9 RAD50 ORC2 CTCF SNRPB POLD2 SRSF2 KPNA2 EED POLD3 RAD51C H2AX BIRC5 BRCA2 MCM4 POLD1 TBRG4 ILF3 CKS1B RFC1
HALLMARK_MYC_TARGETS_V1	0.351364863513649	0.38191832990614	0.478866461298146	1.03697143302614	3513	200	TARDBP NOP56 SF3B3 MCM2 HDDC2 HNRNPA2B1 HNRNPU RPS6 CNBP HDAC2 RPL22 EIF4A1 PRPS2 EIF4E EIF4G2 TXNL4A XPO1 U2AF1 PSMC4 MCM7 RPLP0 TYMS TFDP1 UBA2 CAD SLC25A3 RPS3 PABPC4 PWP1 KPNB1 RPL6 HDGF SNRPA1 EXOSC7 PSMD7 RRP9 SNRPG GOT2 SSBP1 SRSF1 HNRNPR POLE3 IFRD1 ILF2 HNRNPD RNPS1 FAM120A RPS2 TOMM70 SYNCRIP PSMA7 HNRNPC AIMP2 IMPDH2 MRPL9 LSM7 SERBP1 LSM2 NCBP2 PTGES3 ORC2 ERH POLD2 G3BP1 RSL1D1 SRSF2 EIF3B KPNA2 LDHA PSMD1 UBE2E1 PSMA2 MCM4 SSB AP3S1 BUB3 ACP1 CCT7 HNRNPA1 PGK1 PSMB3 CDK4 MRPL23 RPL14 SRPK1 GNL3 RANBP1 USP1 VBP1 GLO1 RRM1 CYC1 UBE2L3 DDX18 IARS1
HALLMARK_MYC_TARGETS_V2	0.348165183481652	0.38191832990614	0.506747842338281	1.06672173367779	3481	58	DUSP2 NOP56 MYBBP1A TCOF1 RCL1 SLC19A1 WDR74 NOP2 UNG IMP4 PUS1 RRP9 NOC4L PLK4 AIMP2 RRP12 MPHOSPH10 MCM4 IPO4 TBRG4 NIP7 HK2 CDK4 GNL3 DDX18 LAS1L SLC29A2 FARSA PES1 PRMT3 WDR43 SORD NDUFAF4 SRM PPAN
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9.99900009999e-05	0.0008332500083325	0.664396803069562	1.4367238858035	0	185	LAMA1 DST FLNA TPM2 CALD1 BMP1 FBN2 ITGB1 FERMT2 ANPEP VEGFA TPM4 LRP1 COL12A1 SLC6A8 FBLN5 THBS1 SAT1 PMP22 DPYSL3 DAB2 ITGB5 FBLN1 NT5E NID2 GADD45B ITGAV MYL9 SPP1 MCM7 COPA SCG2 PLOD2 CADM1 FAS VIM PRSS2 SPOCK1 IL6 BDNF
HALLMARK_INFLAMMATORY_RESPONSE	0.101089891010899	0.148661604427793	0.523549597897579	1.13125026252389	1010	173	SGMS2 TLR3 IL18 CX3CL1 CYBB ICAM1 MSR1 CDKN1A LCP2 CSF1 ATP2A2 KIF1B ICAM4 ATP2C1 OPRK1 ADRM1 PDPN IL15RA CCL2 NFKBIA IRF1 SRI TNFSF15 ICOSLG NMI LY6E CD82 CD55 EDN1 PIK3R5 IL6 TNFRSF1B STAB1 SCN1B NDP
HALLMARK_XENOBIOTIC_METABOLISM	0.0034996500349965	0.010293088338225	0.593710515209613	1.28357551003491	34	178	GCNT2 PDLIM5 NDRG2 ASL TGFB2 ITIH4 ATP2A2 ARPP19 GSS FBLN1 CYB5A HACL1 CBR1 PTGDS PC PTGR1 ALAS1 EPHA2 PEMT UPP1 NMT1 LCAT CA2 PSMB10 DHRS1 NFS1 COMT GSR FBP1 NQO1 IGF1 SHMT2 CD36 ACOX3 ACP2 SSR3 MTHFD1 FAS ALDH9A1 NPC1 AHCY RBP4 IRF8 SAR1B DHPS LONP1 ETFDH MPP2 ALDH2 CASP6 TPST1 GABARAPL1 DDT ARG1
HALLMARK_FATTY_ACID_METABOLISM	0.173782621737826	0.222798232997213	0.513187202905688	1.10454987398839	1737	146	GRHPR CRYZ GSTZ1 ACADVL SDHA D2HGDH PDHB ACADM ALDOA HSD17B10 CBR1 HADH ACOT2 TP53INP2 UROD ACOT8 CA2 EHHADH CD36 ACADS MDH2 XIST ALDH9A1 HMGCL IDH3G HADHB AOC3 METAP1 FH PDHA1 KMT5A ETFDH IDI1 ACAA1 GABARAPL1 CEL UBE2L6 NCAPH2 RDH11 DLST CPT2 UROS IDH3B BCKDHB CYP4A22 MLYCD LDHA ELOVL5 DLD ECI1 HPGD LTC4S SERINC1 GLUL HSPH1 ALAD ACSS1 HSD17B11 G0S2 OSTC HSD17B4 NTHL1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.45015498450155	0.478888281384628	0.467996456872286	1.01343275371265	4501	200	MRPS22 LRPPRC ACADVL SDHA PDP1 GLUD1 ALDH6A1 TCIRG1 PDHB ACADM COX4I1 NDUFB6 NDUFV1 CYB5A MRPL34 HSD17B10 SURF1 ALAS1 CYB5R3 ATP5F1B ETFA RHOT2 NDUFB1 UQCR11 COX6A1 ATP6V1E1 CASP7 GPX4 MDH2 SLC25A3 UQCRC1 NDUFA2 MTX2 IDH3G COX5B HADHB SLC25A11 AIFM1 FH PDHA1 GOT2 COX7A2L ETFDH TIMM10 ACAA1 COX17 NDUFS3 NDUFC1 TOMM70 ATP5PO DLST SLC25A4 IDH3B OPA1 FXN POLR2F
HALLMARK_GLYCOLYSIS	0.0614938506149385	0.106023880370584	0.533069956192047	1.15358341823651	614	194	SLC35A3 VEGFA LHPP ZNF292 GALE GMPPB ANGPTL4 HAX1 AGL GNE ALDOA ARPP19 G6PD CYB5A TFF3 NT5E PC HDLBP CTH CLDN3 B4GALT4 PSMC4 COPB2 AK3 MDH2 PLOD2 ENO1 RBCK1 ALDH9A1 DSC2 ALDH7A1 PHKA2 ME2 STC1 ELF3 HS2ST1 GUSB GOT2 P4HA1 MXI1 DEPDC1 PAM KIF20A ERO1A CASP6 TPST1 SLC25A10 NASP B3GAT1 ANKZF1 CD44 ARTN NOL3 HSPA5 PMM2 VCAN COL5A1 CAPN5 IDUA CHST12 GCLC CXCR4 IER3 CENPA ABCB6 GPC4 CHST2 LDHA PDK3 DLD
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.605739426057394	0.618101455160606	0.455677989407204	0.954139452781644	6057	49	TXNRD2 FES G6PD GSR NQO1 SOD2 GPX4 PTPA PDLIM1 MSRA TXNRD1 GCLC ATOX1 GLRX2 PRNP NDUFB4 GPX3 TXN LAMTOR5 ABCC1 NDUFA6 SELENOS HMOX2 LSP1 SCAF4 OXSR1
HALLMARK_P53_PATHWAY	0.0796920307969203	0.13089600130896	0.5258310854979	1.13816349742335	796	196	NDRG1 TP53 CDKN2A TPD52L1 BAIAP2 AK1 BLCAP SAT1 CDKN2AIP CDKN1A CASP1 RALGDS EPHA2 TRAF4 TOB1 UPP1 EPS8L2 ABCC5 RAD9A VWA5A OSGIN1 SEC61A1 ZNF365 RRP8 PDGFA TRAFD1 KIF13B ABHD4 SESN1 CD82 ABAT CCND3 CCNG1 IRAK1 FAS BTG1 TRIAP1 PRMT2 STEAP3 TM7SF3 APP CTSD ANKRA2 RCHY1 POM121 CCND2 CDK5R1 DDIT3 HDAC3 RAB40C SLC35D1 TAP1 FUCA1
HALLMARK_UV_RESPONSE_UP	0.0135986401359864	0.0295622611651878	0.576561144232928	1.24193268057131	135	152	TUBA4A ARRB2 SLC6A8 ICAM1 FOSB CDKN1C HNRNPU STARD3 ALDOA CLCN2 PLCL1 AQP3 TFRC ALAS1 PPAT PRKCD UROD NFKBIA RET PPP1R2 CA2 IRF1 PPIF HYAL2 POLG2 CCNE1 RXRB SOD2 EIF5 POLR2H CCND3 SIGMAR1 BTG1 PSMC3 AMD1 WIZ NUP58 IL6 RPN1 NPTX2 POLE3 ACAA1 PPT1 NPTXR C4BPB RHOB EIF2S3 TAP1 MARK2 SLC25A4 BSG CHRNA5
HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.0008332500083325	0.711276376228352	1.52968065317999	0	142	KCNMA1 IGF1R PDLIM5 FHL2 CDK13 ERBB2 MAP1B NFIB PRKCE DLG1 DDAH1 TJP1 ATRX APBB2 FBLN5 CELF2 MAGI2 ZMIZ1 MTA1 PMP22 LTBP1 DAB2 NEK7 ATP2C1 AKT3 PRKAR2B NR3C1 DYRK1A SMAD3 YTHDC1 SIPA1L1 PIAS3 SRI
HALLMARK_ANGIOGENESIS	0.0863913608639136	0.13089600130896	0.63412850726814	1.29966583037152	863	28	VEGFA JAG1 SLCO2A1 ITGAV SPP1 PDGFA STC1 APP CCND2 FGFR1 VCAN VAV2 JAG2 VTN PTK2 SERPINA5
HALLMARK_HEME_METABOLISM	0.0027997200279972	0.009332400093324	0.591157239084582	1.27871657842684	27	188	TNS1 CTSB TFDP2 SLC6A9 PSMD9 RNF123 CDC27 SLC6A8 EPB41 GAPVD1 SLC66A2 ALDH6A1 RCL1 BCAM NEK7 SLC25A38 PPOX ICAM4 PC GMPS AQP3 FBXO7 TFRC NFE2L1 HMBS RANBP10 NR3C1 PDZK1IP1 FECH UROD SLC2A1 GLRX5 CA2 TSPAN5 MARCHF2 EPOR KEL BPGM XPO7 CCND3 ALDH1L1 DCAF10 MARK3 HDGF DCAF11 ARHGEF12 ATG4A MXI1 TNRC6B TCEA1 ENDOD1
HALLMARK_COAGULATION	0.0016998300169983	0.00692238468460846	0.63068784707207	1.34939366011703	16	112	RAPGEF3 CTSB BMP1 LRP1 ANXA1 LEFTY2 C1R LGMN THBS1 PLEK ARF4 KLF7 F8 ADAM9 DPP4 CRIP2 PLAU MMP15 GNB2
HALLMARK_IL2_STAT5_SIGNALING	0.0040995900409959	0.0107883948447261	0.587070769382055	1.26954293854897	40	182	RABGAP1L PLSCR1 IGF1R NDRG1 SNX14 MUC1 PRAF2 IFITM3 UMPS CDKN1C ST3GAL4 ITGA6 CSF1 SNX9 PRKCH NFKBIZ BCL2L1 NT5E ITIH5 GADD45B ITGAV TWSG1 SPP1 RNH1 CA2 NOP2 DRC1 CCNE1 PUS1 SYNGR2 GPX4 PNP CCND3 GBP4 EMP1 CD83 TNFRSF1B AHCY IRF8 P4HA1 NCOA3 CCND2 IGF2R GABARAPL1 FGL2 BMPR2 RHOB CD44 PLIN2 LTB ETFBKMT SELP PIM1
HALLMARK_BILE_ACID_METABOLISM	0.747825217478252	0.747825217478252	0.427638797452471	0.913521923569975	7478	103	EFHC1 PFKM HACL1 ABCD3 LIPE AR GNPAT SULT2B1 PEX26 PAOX SLCO1A2 ABCG4 SCP2 ALDH9A1 SLC27A5 NPC1 HSD17B6 IDI1 NUDT12 NEDD4 SLC23A1 MLYCD SLC23A2 SULT1B1 PIPOX CYP46A1 GSTK1 SLC27A2 HSD17B11 PEX1 HSD17B4 PECR ABCD2 FDXR PRDX5 ALDH1A1 ISOC1 ABCA6 RXRA EPHX2 BCAR3 CH25H BBOX1 LONP2 ABCA9 PEX19 ALDH8A1
HALLMARK_PEROXISOME	0.190580941905809	0.232415782811963	0.523848413517138	1.11786119516791	1905	97	ABCB9 IDE MSH2 SLC25A17 CNBP ABCD3 ITGB1BP1 GNPAT ABCC5 ACOT8 SULT2B1 UGT2B17 EHHADH SOD2 SCP2 CADM1 ALDH9A1 HMGCL PEX2 HSD11B2 IDI1 ACAA1 FDPS ERCC3 CEL RDH11 SLC25A4 SIAH1 CRABP1 MLYCD ERCC1 NUDT19 BCL10 SLC23A2 ELOVL5 FIS1 GSTK1 CTBP1 SLC27A2 CDK7 HSD17B11 PEX5 HSD17B4 ABCD2 SLC25A19 PEX14 PRDX5 ALDH1A1 ISOC1 CRABP2 SEMA3C
HALLMARK_ALLOGRAFT_REJECTION	0.0014998500149985	0.00692238468460846	0.617521373704554	1.33367932506478	14	166	HDAC9 FLNA CDKN2A WARS1 TLR3 IL18 CD74 TAP2 GBP2 APBB1 HLA-DMA TPD52 TGFB2 ICAM1 LCP2 CSF1 SPI1 IL16 HLA-DMB RPS9 LY75 CCL2 PSMB10 MRPL3 PTPRC NCK1 MAP3K7 HLA-DQA1 ICOSLG AARS1 FYB1 EIF5A HLA-DRA CCND3 FAS IL6 STAB1 ITGB2 IRF8 FGR CSK ITGAL CCND2 WAS NCF4 CCR2 HLA-DOA IL2RG JAK2 CD47 GALNT1 TAP1 LTB EREG CCR5 EIF3A
HALLMARK_SPERMATOGENESIS	0.589441055894411	0.614001099890011	0.455120401413502	0.972392242510684	5894	104	IDE SCG5 SPATA6 NPHP1 IP6K1 TEKT2 MLLT10 TOPBP1 ZC3H14 CLPB EZH2 CSNK2A2 MLF1 H1-6 BUB1 TNNI3 GSTM3 IFT88 IL12RB2 MAP7 MAST2 NF2 CCT6B COIL CLGN PARP2 HSPA1L NCAPH PHKG2
