"target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSG00000234949","",1,2.80965215688428,0.222214492731353,0.76456061849677
"ENSG00000100650","SRSF5",17,79.3822793608238,0.222258318731537,0.764604619739061
"ENSG00000162367","TAL1",1,1.73178767263944,0.222336257319176,0.764765945135142
"ENSG00000281909","HERC2P7",1,1.86537793411398,0.222454645135402,0.765010020882939
"ENSG00000237742","",2,4.50853546127338,0.222469323710387,0.765010020882939
"ENSG00000260505","",1,4.26218849269636,0.222507103491887,0.765033146479084
"ENSG00000153157","SYCP2L",1,1.44729736973732,0.222684583754211,0.765136087878073
"ENSG00000166016","ABTB2",1,5.11709386275544,0.222743973602924,0.765136087878073
"ENSG00000176148","TCP11L1",7,20.2973759245985,0.222878691561317,0.765136087878073
"ENSG00000125863","MKKS",4,14.2756639955403,0.222750503377941,0.765136087878073
"ENSG00000156050","FAM161B",3,10.7158504937394,0.222609432018116,0.765136087878073
"ENSG00000034693","PEX3",3,9.05932495998584,0.222583370043416,0.765136087878073
"ENSG00000173418","NAA20",6,21.146174410481,0.222814863660838,0.765136087878073
"ENSG00000171222","SCAND1",2,11.1308801591889,0.222857924099972,0.765136087878073
"ENSG00000184860","SDR42E1",3,9.0431215868881,0.222809652544421,0.765136087878073
"ENSG00000248445","SEMA6A-AS1",2,3.71088512510172,0.222837801781444,0.765136087878073
"ENSG00000260565","ERVK13-1",5,17.7269178790408,0.222811948586142,0.765136087878073
"ENSG00000251602","",3,8.46229558619136,0.222933157033949,0.765216430755376
"ENSG00000133247","KMT5C",9,27.3080562460268,0.22305015076493,0.765511349135419
"ENSG00000057663","ATG5",5,19.9962942831708,0.223105293468844,0.76559394130171
"ENSG00000130731","METTL26",11,39.2617834850535,0.223139418681111,0.765604398218546
"ENSG00000197951","ZNF71",3,11.8229850555664,0.223193710068254,0.765684033913306
"ENSG00000140307","GTF2A2",7,26.7913130490198,0.223355028202875,0.766130760202984
"ENSG00000067601","PMS2P4",2,5.77525346560514,0.223498091057499,0.766514753334469
"ENSG00000101190","TCFL5",2,10.6905757643252,0.223628402205792,0.766641481817378
"ENSG00000259378","DCAF13P3",1,2.30234115694759,0.223602446109004,0.766641481817378
"ENSG00000272094","",1,1.84781135741966,0.22359277225172,0.766641481817378
"ENSG00000277013","",1,3.23836065080747,0.22367527048844,0.76668652918356
"ENSG00000239569","KMT2E-AS1",1,4.23927741418726,0.223703786148627,0.76668652918356
"ENSG00000078804","TP53INP2",3,13.9725554667065,0.22391202815718,0.766760190944137
"ENSG00000231295","",1,1.4565231534255,0.223823046877011,0.766760190944137
"ENSG00000138193","PLCE1",8,25.3196697522196,0.223771260578138,0.766760190944137
"ENSG00000270048","",1,2.25044493858522,0.223833252906001,0.766760190944137
"ENSG00000275454","",1,1.6431729853413,0.223868402910543,0.766760190944137
"ENSG00000280078","",1,3.73875938401612,0.223884845889828,0.766760190944137
"ENSG00000188167","TMPPE",2,10.3267081324268,0.223965875939565,0.766837992185015
"ENSG00000268903","",1,2.74521738767611,0.224003667600649,0.766860804800167
"ENSG00000236499","LINC00896",1,2.0518273574552,0.224249230929767,0.767564853985663
"ENSG00000268460","",3,6.08857802055766,0.224271638684343,0.767564853985663
"ENSG00000244260","",1,3.16540232059079,0.224312577048675,0.767598324155314
"ENSG00000265043","",1,1.94487726936381,0.224403092008266,0.767694788449332
"ENSG00000237172","B3GNT9",1,5.39672402758857,0.224383966083911,0.767694788449332
"ENSG00000167968","DNASE1L2",1,1.37697808885506,0.224457545070625,0.767774454709087
"ENSG00000284820","",1,4.47456627849007,0.224496978224219,0.767802729217498
"ENSG00000231134","TCF7L1-IT1",1,1.85109913340761,0.224530755880487,0.767811656179317
"ENSG00000243981","",1,1.91217401408389,0.22463384240921,0.76788042010368
"ENSG00000260986","",1,2.13846992666696,0.224611539960263,0.76788042010368
"ENSG00000287574","",1,3.51638041059914,0.224644375388156,0.76788042010368
"ENSG00000147403","RPL10",9,56.1459177246428,0.224690626007371,0.767931960556547
"ENSG00000174482","LINGO2",1,2.75825233512141,0.224794906382098,0.767966726335626
"ENSG00000153395","LPCAT1",6,22.7483760784339,0.224847205880555,0.767966726335626
"ENSG00000007520","TSR3",2,9.1045423710211,0.224820343114706,0.767966726335626
"ENSG00000171223","JUNB",1,7.81451345011186,0.224741241433898,0.767966726335626
"ENSG00000105875","WDR91",14,44.5633582965713,0.224856667223823,0.767966726335626
"ENSG00000106603","COA1",15,58.5324285673331,0.22489127753505,0.767978461612968
"ENSG00000287087","",1,3.19766613083435,0.225008204771074,0.768073686334094
"ENSG00000181938","GINS3",5,13.8093681334389,0.224953336180345,0.768073686334094
"ENSG00000162341","TPCN2",7,21.9999096757351,0.225012697149306,0.768073686334094
"ENSG00000100380","ST13",5,28.2478893343761,0.2250574103868,0.768119881529347
"ENSG00000167674","HDGFL2",5,21.2227755143799,0.225093550088837,0.768136806543634
"ENSG00000285588","",1,2.92486923617282,0.225289289940539,0.768698290538113
"ENSG00000204335","SP5",1,3.14015887857006,0.225367673868221,0.768859250206845
"ENSG00000162733","DDR2",2,3.53225511602918,0.225404626288448,0.768878838080299
"ENSG00000060982","BCAT1",8,25.8618156453569,0.225517487767876,0.769157318449621
"ENSG00000152455","SUV39H2",8,22.168338495955,0.225668343546732,0.769283041376806
"ENSG00000167118","URM1",4,19.2962730253842,0.225752023938884,0.769283041376806
"ENSG00000245904","",1,2.14393025778925,0.225651800047526,0.769283041376806
"ENSG00000131620","ANO1",5,10.815243510417,0.225721410663313,0.769283041376806
"ENSG00000196083","IL1RAP",12,42.5273330263044,0.225772940497435,0.769283041376806
"ENSG00000232303","DFFBP1",1,3.1558886754121,0.225719293230067,0.769283041376806
"ENSG00000159588","CCDC17",3,10.7500342824752,0.225622118026764,0.769283041376806
"ENSG00000249628","LINC00942",1,2.02504189455529,0.225888826702646,0.76935866802429
"ENSG00000276710","CSPG4P10",2,4.99884856488186,0.225863601531751,0.76935866802429
"ENSG00000126550","HTN1",1,3.77107583039345,0.22583507563827,0.76935866802429
"ENSG00000102898","NUTF2",6,27.7193532402194,0.225969866891906,0.76942193101342
"ENSG00000260032","NORAD",1,9.49411572784982,0.225960766530401,0.76942193101342
"ENSG00000132623","ANKEF1",3,14.1442686762062,0.226461155603782,0.769552457240217
"ENSG00000203999","LINC01270",1,3.61328687864099,0.226408285660114,0.769552457240217
"ENSG00000256006","",1,2.01986899708122,0.226147784033016,0.769552457240217
"ENSG00000104626","ERI1",4,13.4909506184398,0.226622018652527,0.769552457240217
"ENSG00000141738","GRB7",11,45.9135981161914,0.226514355086585,0.769552457240217
"ENSG00000036054","TBC1D23",8,31.6141508535469,0.226489143752084,0.769552457240217
"ENSG00000247121","",2,5.36240405241666,0.226632964370927,0.769552457240217
"ENSG00000149582","TMEM25",11,31.4781143894906,0.226203170632689,0.769552457240217
"ENSG00000227463","",1,3.19633993442187,0.226586241652841,0.769552457240217
"ENSG00000158555","GDPD5",10,25.8518722799889,0.226414699142219,0.769552457240217
"ENSG00000006712","PAF1",7,23.5856995318098,0.226181324007196,0.769552457240217
"ENSG00000158122","PRXL2C",3,9.0724182230756,0.226235310386309,0.769552457240217
"ENSG00000280217","",1,2.72956403620114,0.226607152828435,0.769552457240217
"ENSG00000248103","",1,2.53799254394551,0.226234010795273,0.769552457240217
"ENSG00000140262","TCF12",21,66.6514904995506,0.226553666277582,0.769552457240217
"ENSG00000287672","",1,3.69851778529648,0.22628178388188,0.769552457240217
"ENSG00000236404","VLDLR-AS1",3,3.7540560750959,0.226408755367718,0.769552457240217
"ENSG00000268643","",1,4.24396532628331,0.226353327582164,0.769552457240217
"ENSG00000103184","SEC14L5",1,3.71574888091221,0.226264811390854,0.769552457240217
"ENSG00000182986","ZNF320",11,34.4199977624271,0.226385343093061,0.769552457240217
"ENSG00000091536","MYO15A",4,8.78314873385961,0.226704793775228,0.769584207613715
"ENSG00000173218","VANGL1",5,22.1318563633937,0.226691398600458,0.769584207613715
"ENSG00000116514","RNF19B",3,14.5981080653726,0.22674078079734,0.769600321706046
"ENSG00000255186","",1,1.42618446719586,0.226826250416016,0.769678330440573
"ENSG00000159363","ATP13A2",7,27.3665197493199,0.226799230260665,0.769678330440573
"ENSG00000279077","",1,3.22799783302176,0.226861551051055,0.769692096149668
"ENSG00000164296","TIGD6",3,10.0330981392672,0.22692801417401,0.769811571079143
"ENSG00000181585","TMIE",2,4.0167088899756,0.227007497155984,0.76997517450608
"ENSG00000250548","LINC01303",1,1.77581837769288,0.227162231890406,0.770049664870791
"ENSG00000134330","IAH1",12,37.0029806265693,0.227114658160028,0.770049664870791
"ENSG00000156298","TSPAN7",1,3.27394185154278,0.227103858796241,0.770049664870791
"ENSG00000184857","TMEM186",1,5.33944735703448,0.22721700888759,0.770049664870791
"ENSG00000274810","NPHP3-ACAD11",1,4.3379983691285,0.227189493037521,0.770049664870791
"ENSG00000169554","ZEB2",10,18.7453333720087,0.227151251364517,0.770049664870791
"ENSG00000136699","SMPD4",17,67.6543683169396,0.227254067406107,0.770069319195248
"ENSG00000174132","FAM174A",1,5.55431731646203,0.227371436037438,0.77036106818626
"ENSG00000182632","CCNYL2",1,4.35437884647808,0.227537827990928,0.770421045234024
"ENSG00000147255","IGSF1",1,4.06818066972194,0.22754550538351,0.770421045234024
"ENSG00000259349","",1,1.74574030765474,0.22742827703705,0.770421045234024
"ENSG00000196972","SMIM10L2B",1,3.59716462822587,0.227467258897039,0.770421045234024
"ENSG00000104863","LIN7B",2,4.05549757714218,0.227519756122664,0.770421045234024
"ENSG00000232373","MTCYBP3",1,2.55580269225338,0.227688863757027,0.770692170904822
"ENSG00000197358","BNIP3P1",1,1.97256152690922,0.227728799497257,0.770692170904822
"ENSG00000105325","FZR1",7,24.2022928298871,0.227722459950639,0.770692170904822
"ENSG00000143774","GUK1",20,59.7253533136814,0.227750720689552,0.770692170904822
"ENSG00000274414","",1,2.96266440715852,0.228158989787409,0.770820193818195
"ENSG00000170846","",4,16.7602369409081,0.228189754876477,0.770820193818195
"ENSG00000106367","AP1S1",5,16.0846082913299,0.228198135071276,0.770820193818195
"ENSG00000180209","MYLPF",1,2.75396385982329,0.227966949672696,0.770820193818195
"ENSG00000235968","FBXL12P1",1,2.04162468280252,0.227911070316776,0.770820193818195
"ENSG00000252118","RNU6ATAC39P",1,1.77527437779858,0.228013282138974,0.770820193818195
"ENSG00000233602","ERI3-IT1",1,3.51697981894937,0.228074086573515,0.770820193818195
"ENSG00000270362","HMGN3-AS1",1,4.08311740897864,0.228226608228533,0.770820193818195
"ENSG00000203395","",1,1.67243332055551,0.228143384532612,0.770820193818195
"ENSG00000162086","ZNF75A",10,34.767190132248,0.228207848011811,0.770820193818195
"ENSG00000250731","TPM3P6",1,2.55630685893534,0.227967978777203,0.770820193818195
"ENSG00000106571","GLI3",4,8.13324890763898,0.227839206373378,0.770820193818195
"ENSG00000279742","",1,4.83480554605371,0.228153095363161,0.770820193818195
"ENSG00000273245","",1,2.69544192965543,0.228050452565839,0.770820193818195
"ENSG00000258441","LINC00641",2,10.0368758726294,0.228262945256405,0.770837238710287
"ENSG00000150967","ABCB9",17,48.3752158728516,0.228561289982494,0.771738949934038
"ENSG00000204344","STK19",10,25.6147733151346,0.22863644396256,0.771781145110671
"ENSG00000084090","STARD7",6,24.477074749301,0.228635429408674,0.771781145110671
"ENSG00000276809","",1,2.48194413946138,0.228825553003327,0.771820040184564
"ENSG00000077713","SLC25A43",2,7.77870107390925,0.228729036403959,0.771820040184564
"ENSG00000229539","PANK2-AS1",1,3.16251147024072,0.228882018054825,0.771820040184564
"ENSG00000125841","NRSN2",6,19.8635978837544,0.22884093115228,0.771820040184564
"ENSG00000211643","IGLV5-52",1,2.1940882299707,0.228871666842563,0.771820040184564
"ENSG00000278175","GLIDR",6,11.9914131387742,0.228766488376323,0.771820040184564
"ENSG00000170085","SIMC1",7,25.9340309986239,0.228870634543826,0.771820040184564
"ENSG00000141497","ZMYND15",3,7.91758085577631,0.228898608223601,0.771820040184564
"ENSG00000232855","",2,4.85439048100873,0.22925087196091,0.771924201239755
"ENSG00000120645","IQSEC3",2,4.73431699155112,0.229282941255619,0.771924201239755
"ENSG00000238184","CD81-AS1",1,1.64853225342566,0.229039579296348,0.771924201239755
"ENSG00000162461","SLC25A34",1,3.80592277959474,0.229462184927084,0.771924201239755
"ENSG00000184634","MED12",7,22.9412283223306,0.229146231206309,0.771924201239755
