experiment  group   rep   R1    R2
A    PDOVCA_62_CTRL 2   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_CTRL2/s62_CTRL_DX_R1.fastq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_CTRL2/s62_CTRL_DX_R2.fastq.gz
A    PDOVCA_62_CTRL 3   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_CTRL3/s62_CTRL_SX_R1.fastq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_CTRL3/s62_CTRL_SX_R2.fastq.gz
A    PDOVCA_62_CTRL 4   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_CTRL4/s62_CTRL_DXSX_R1.fastq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_CTRL4/s62_CTRL_DXSX_R2.fastq.gz
A    PDOVCA_62_BEVA 1   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA1/s62_BEVA_NO_BUCHI_R1.fastq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA1/s62_BEVA_NO_BUCHI_R2.fastq.gz
A    PDOVCA_62_BEVA 2   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA2/s62_BEVA_DX_R1.fastq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA2/s62_BEVA_DX_R2.fastq.gz
A    PDOVCA_62_BEVA 3   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA3/s62_BEVA_SX_R1.fastq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA3/s62_BEVA_SX_R2.fastq.gz
A    PDOVCA_62_BEVA 4   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA4/s62_BEVA_DXSX_R1.fastq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA62_BEVA4/s62_BEVA_DXSX_R2.fastq.gz
A    PDOVCA_17_CTRL 1   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL1/PDOVCA17_CTRL1_1_EKDL210008694-1a-AK863-AK984_HNTVLDSX2_L3_1.fq.gz   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL1/PDOVCA17_CTRL1_1_EKDL210008694-1a-AK863-AK984_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_17_CTRL 2   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL2/PDOVCA17_CTRL1_2_EKDL210008694-1a-7UDI237-AK1867_HNTVLDSX2_L3_1.fq.gz   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL2/PDOVCA17_CTRL1_2_EKDL210008694-1a-7UDI237-AK1867_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_17_CTRL 3   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL3/PDOVCA17_CTRL1_3_EKDL210008694-1a-7UDI254-AK2329_HNTVLDSX2_L3_1.fq.gz   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL3/PDOVCA17_CTRL1_3_EKDL210008694-1a-7UDI254-AK2329_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_17_CTRL 4   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL4/PDOVCA17_CTRL1_4_EKDL210008694-1a-AK706-7UDI245_HNTVLDSX2_L3_1.fq.gz    /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_CTRL4/PDOVCA17_CTRL1_4_EKDL210008694-1a-AK706-7UDI245_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_17_BEVA 1   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA1/PDOVCA17_BEVA_1_EKDL210008694-1a-7UDI315-AK895_HNTVLDSX2_L3_1.fq.gz    /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA1/PDOVCA17_BEVA_1_EKDL210008694-1a-7UDI315-AK895_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_17_BEVA 2   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA2/PDOVCA17_BEVA_2_EKDL210008694-1a-AK892-AK1874_HNTVLDSX2_L3_1.fq.gz    /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA2/PDOVCA17_BEVA_2_EKDL210008694-1a-AK892-AK1874_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_17_BEVA 3   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA3/PDOVCA17_BEVA_3_EKDL210008694-1a-GB07-AK1880_HNTVLDSX2_L3_1.fq.gz    /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA3/PDOVCA17_BEVA_3_EKDL210008694-1a-GB07-AK1880_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_17_BEVA 4   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA4/PDOVCA17_BEVA_4_EKDL210008694-1a-GC10-GD05_HNTVLDSX2_L3_1.fq.gz    /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA17_BEVA4/PDOVCA17_BEVA_4_EKDL210008694-1a-GC10-GD05_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_CTRL 1   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL1/PDOVCA49_CTRL1_EKDL210008694-1a-AK1863-GA03_HNTVLDSX2_L3_1.fq.gz    /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL1/PDOVCA49_CTRL1_EKDL210008694-1a-AK1863-GA03_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_CTRL 2   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL2/PDOVCA49_CTRL2_EKDL210008694-1a-AK889-7UDI229_HNTVLDSX2_L3_1.fq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL2/PDOVCA49_CTRL2_EKDL210008694-1a-AK889-7UDI229_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_CTRL 3   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL3/PDOVCA49_CTRL3_EKDL210008694-1a-AK850-AK2430_HNTVLDSX2_L3_1.fq.gz   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL3/PDOVCA49_CTRL3_EKDL210008694-1a-AK850-AK2430_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_CTRL 4   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL4/PDOVCA49_CTRL4_EKDL210008694-1a-AK2045-AK2431_HNTVLDSX2_L3_1.fq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_CTRL4/PDOVCA49_CTRL4_EKDL210008694-1a-AK2045-AK2431_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_BEVA 1   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA1/PDOVCA49_BEVA_1_EKDL210008694-1a-AK1334-7UDI292_HNTVLDSX2_L3_1.fq.gz    /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA1/PDOVCA49_BEVA_1_EKDL210008694-1a-AK1334-7UDI292_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_BEVA 2   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA2/PDOVCA49_BEVA_2_EKDL210008694-1a-AK899-AK1873_HNTVLDSX2_L3_1.fq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA2/PDOVCA49_BEVA_2_EKDL210008694-1a-AK899-AK1873_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_BEVA 3   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA3/PDOVCA49_BEVA_3_EKDL210008694-1a-AK1875-AK1879_HNTVLDSX2_L3_1.fq.gz   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA3/PDOVCA49_BEVA_3_EKDL210008694-1a-AK1875-AK1879_HNTVLDSX2_L3_2.fq.gz
A    PDOVCA_49_BEVA 4   /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA4/PDOVCA49_BEVA_4_EKDL210008694-1a-7UDI258-7UDI248_HNTVLDSX2_L3_1.fq.gz  /media/stephen/Elements/RNA-Seq-PDX/data/PDOVCA49_BEVA4/PDOVCA49_BEVA_4_EKDL210008694-1a-7UDI258-7UDI248_HNTVLDSX2_L3_2.fq.gz
